
     ######################################################################
   ##########################################################################
  ###                                                                      ###
 ###            Tinker  ---  Software Tools for Molecular Design            ###
 ##                                                                          ##
 ##                      Version 8.10.2   February 2022                      ##
 ##                                                                          ##
 ##               Copyright (c)  Jay William Ponder  1990-2022               ##
 ###                           All Rights Reserved                          ###
  ###                                                                      ###
   ##########################################################################
     ######################################################################


 Number of Coordinate Frames :           401
 Number of Distance Bins :              2338

 Reading the Coordinates Archive File :

    Processing Coordinate Frame          100
    Processing Coordinate Frame          200
    Processing Coordinate Frame          300
    Processing Coordinate Frame          400
    Processing Coordinate Frame          401

 Pairwise Radial Distribution Function :

       First Name or Type :  1          Second Name or Type :  1     

     Bin         Counts       Distance       Raw g(r)    Smooth g(r)
     644         287460         6.4350         1.0274         1.0288
     645         289500         6.4450         1.0315         1.0306
     646         290308         6.4550         1.0312         1.0309
     647         290364         6.4650         1.0282         1.0284
     648         290970         6.4750         1.0272         1.0275
     649         292784         6.4850         1.0304         1.0311
     650         295478         6.4950         1.0367         1.0350
     651         296316         6.5050         1.0364         1.0385
     652         298106         6.5150         1.0395         1.0363
     653         296680         6.5250         1.0313         1.0340
     654         298630         6.5350         1.0349         1.0350
     655         301452         6.5450         1.0415         1.0407
     656         302534         6.5550         1.0421         1.0408
     657         302108         6.5650         1.0374         1.0401
     658         304900         6.5750         1.0438         1.0429
     659         306544         6.5850         1.0463         1.0445
     660         305820         6.5950         1.0406         1.0429
     661         307758         6.6050         1.0441         1.0437
     662         309540         6.6150         1.0469         1.0449
     663         309532         6.6250         1.0438         1.0474
     664         313230         6.6350         1.0531         1.0500
     665         313692         6.6450         1.0514         1.0532
     666         314692         6.6550         1.0516         1.0501
     667         313992         6.6650         1.0461         1.0468
     668         314636         6.6750         1.0451         1.0465
     669         317426         6.6850         1.0513         1.0500
     670         318244         6.6950         1.0508         1.0487
     671         317394         6.7050         1.0449         1.0507
     672         322560         6.7150         1.0587         1.0519
     673         320818         6.7250         1.0499         1.0552
     674         323584         6.7350         1.0558         1.0527
     675         323200         6.7450         1.0514         1.0516
     676         323010         6.7550         1.0477         1.0494
     677         325656         6.7650         1.0532         1.0523
     678         327588         6.7750         1.0563         1.0558
     679         328312         6.7850         1.0555         1.0565
     680         329082         6.7950         1.0549         1.0525
     681         327450         6.8050         1.0465         1.0495
     682         329700         6.8150         1.0506         1.0494
     683         331462         6.8250         1.0532         1.0537
     684         332890         6.8350         1.0546         1.0527
     685         332216         6.8450         1.0494         1.0519
     686         334698         6.8550         1.0542         1.0535
     687         336428         6.8650         1.0565         1.0553
     688         336084         6.8750         1.0524         1.0540
     689         337048         6.8850         1.0523         1.0502
     690         336800         6.8950         1.0485         1.0522
     691         340852         6.9050         1.0581         1.0548
     692         340884         6.9150         1.0551         1.0557
     693         340848         6.9250         1.0519         1.0531
     694         342304         6.9350         1.0534         1.0523
     695         342352         6.9450         1.0505         1.0502
     696         342154         6.9550         1.0469         1.0482
     697         343894         6.9650         1.0492         1.0479
     698         344574         6.9750         1.0482         1.0492
     699         345946         6.9850         1.0494         1.0486
     700         346200         6.9950         1.0472         1.0477
     701         346618         7.0050         1.0454         1.0443
     702         346518         7.0150         1.0422         1.0451
     703         349858         7.0250         1.0492         1.0458
     704         349180         7.0350         1.0442         1.0467
     705         350464         7.0450         1.0451         1.0428
     706         350136         7.0550         1.0411         1.0441
     707         353462         7.0650         1.0481         1.0462
     708         354120         7.0750         1.0470         1.0464
     709         353172         7.0850         1.0413         1.0428
     710         354186         7.0950         1.0413         1.0407
     711         354724         7.1050         1.0400         1.0395
     712         354764         7.1150         1.0372         1.0384
     713         356444         7.1250         1.0392         1.0381
     714         357108         7.1350         1.0382         1.0387
     715         358208         7.1450         1.0385         1.0387
     716         359222         7.1550         1.0385         1.0374
     717         358796         7.1650         1.0344         1.0357
     718         359954         7.1750         1.0348         1.0343
     719         360606         7.1850         1.0338         1.0337
     720         360734         7.1950         1.0313         1.0311
     721         360750         7.2050         1.0285         1.0294
     722         362178         7.2150         1.0297         1.0292
     723         362840         7.2250         1.0287         1.0280
     724         362602         7.2350         1.0252         1.0270
     725         364280         7.2450         1.0271         1.0250
     726         363502         7.2550         1.0221         1.0243
     727         364810         7.2650         1.0230         1.0204
     728         363780         7.2750         1.0173         1.0206
     729         366740         7.2850         1.0227         1.0197
     730         366278         7.2950         1.0187         1.0209
     731         367718         7.3050         1.0199         1.0174
     732         366938         7.3150         1.0149         1.0184
     733         370052         7.3250         1.0207         1.0166
     734         368428         7.3350         1.0135         1.0173
     735         371098         7.3450         1.0181         1.0151
     736         370804         7.3550         1.0145         1.0171
     737         372718         7.3650         1.0170         1.0140
     738         370698         7.3750         1.0087         1.0113
     739         371438         7.3850         1.0080         1.0058
     740         370430         7.3950         1.0025         1.0046
     741         372412         7.4050         1.0052         1.0037
     742         373238         7.4150         1.0047         1.0058
     743         374936         7.4250         1.0065         1.0054
     744         374800         7.4350         1.0035         1.0035
     745         374964         7.4450         1.0012         1.0030
     746         377658         7.4550         1.0057         1.0037
     747         377384         7.4650         1.0023         1.0032
     748         377486         7.4750         0.9999         0.9996
     749         377314         7.4850         0.9968         0.9964
     750         377542         7.4950         0.9947         0.9963
     751         380368         7.5050         0.9995         0.9981
     752         381012         7.5150         0.9985         0.9986
     753         380628         7.5250         0.9948         0.9941
     754         380076         7.5350         0.9908         0.9932
     755         383356         7.5450         0.9967         0.9943
     756         383598         7.5550         0.9947         0.9956
     757         384356         7.5650         0.9940         0.9938
     758         384918         7.5750         0.9928         0.9927
     759         385252         7.5850         0.9911         0.9915
     760         386004         7.5950         0.9904         0.9897
     761         385900         7.6050         0.9875         0.9882
     762         386856         7.6150         0.9874         0.9869
     763         387454         7.6250         0.9863         0.9865
     764         388182         7.6350         0.9856         0.9853
     765         388656         7.6450         0.9842         0.9846
     766         389892         7.6550         0.9847         0.9848
     767         391240         7.6650         0.9856         0.9851
     768         391676         7.6750         0.9841         0.9845
     769         392486         7.6850         0.9836         0.9831
     770         392902         7.6950         0.9821         0.9827
     771         394354         7.7050         0.9831         0.9826
     772         395142         7.7150         0.9825         0.9825
     773         395942         7.7250         0.9820         0.9826
     774         397388         7.7350         0.9830         0.9820
     775         397288         7.7450         0.9802         0.9812
     776         398302         7.7550         0.9802         0.9797
     777         398458         7.7650         0.9781         0.9776
     778         398110         7.7750         0.9747         0.9757
     779         399966         7.7850         0.9767         0.9770
     780         402066         7.7950         0.9793         0.9774
     781         401222         7.8050         0.9748         0.9771
     782         403592         7.8150         0.9780         0.9765
     783         404234         7.8250         0.9771         0.9780
     784         405510         7.8350         0.9777         0.9764
     785         405528         7.8450         0.9752         0.9774
     786         408414         7.8550         0.9797         0.9776
     787         407746         7.8650         0.9756         0.9761
     788         407298         7.8750         0.9720         0.9724
     789         408346         7.8850         0.9721         0.9723
     790         410146         7.8950         0.9739         0.9731
     791         410756         7.9050         0.9729         0.9733
     792         412186         7.9150         0.9738         0.9744
     793         414438         7.9250         0.9766         0.9753
     794         414270         7.9350         0.9738         0.9742
     795         414780         7.9450         0.9725         0.9733
     796         417174         7.9550         0.9757         0.9749
     797         418626         7.9650         0.9766         0.9773
     798         420250         7.9750         0.9779         0.9765
     799         419476         7.9850         0.9737         0.9754
     800         421052         7.9950         0.9749         0.9736
     801         421286         8.0050         0.9730         0.9742
     802         422952         8.0150         0.9744         0.9727
     803         422756         8.0250         0.9716         0.9741
     804         426108         8.0350         0.9768         0.9742
     805         425730         8.0450         0.9735         0.9756
     806         427866         8.0550         0.9760         0.9745
     807         428202         8.0650         0.9743         0.9754
     808         429866         8.0750         0.9757         0.9750
     809         430740         8.0850         0.9753         0.9757
     810         432456         8.0950         0.9767         0.9770
     811         434474         8.1050         0.9789         0.9780
     812         434962         8.1150         0.9776         0.9783
     813         436352         8.1250         0.9783         0.9777
     814         437176         8.1350         0.9777         0.9782
     815         438880         8.1450         0.9791         0.9792
     816         440544         8.1550         0.9804         0.9796
     817         440776         8.1650         0.9785         0.9795
     818         442420         8.1750         0.9798         0.9787
     819         443028         8.1850         0.9787         0.9800
     820         445626         8.1950         0.9821         0.9808
     821         446546         8.2050         0.9817         0.9829
     822         448764         8.2150         0.9842         0.9824
     823         448806         8.2250         0.9819         0.9844
     824         452510         8.2350         0.9876         0.9855
     825         452420         8.2450         0.9850         0.9850
     826         452166         8.2550         0.9820         0.9836
     827         455134         8.2650         0.9861         0.9851
     828         456352         8.2750         0.9864         0.9858
     829         456112         8.2850         0.9835         0.9845
     830         457942         8.2950         0.9850         0.9848
     831         459580         8.3050         0.9862         0.9858
     832         460154         8.3150         0.9850         0.9846
     833         460532         8.3250         0.9835         0.9850
     834         464018         8.3350         0.9885         0.9875
     835         465346         8.3450         0.9890         0.9884
     836         464894         8.3550         0.9857         0.9866
     837         466288         8.3650         0.9863         0.9858
     838         468060         8.3750         0.9876         0.9887
     839         471064         8.3850         0.9916         0.9897
     840         470130         8.3950         0.9873         0.9882
     841         470740         8.4050         0.9862         0.9866
     842         473352         8.4150         0.9893         0.9897
     843         476340         8.4250         0.9932         0.9914
     844         475760         8.4350         0.9897         0.9911
     845         477840         8.4450         0.9916         0.9917
     846         480570         8.4550         0.9949         0.9938
     847         481616         8.4650         0.9948         0.9969
     848         484826         8.4750         0.9990         0.9954
     849         481842         8.4850         0.9905         0.9937
     850         484886         8.4950         0.9944         0.9945
     851         488352         8.5050         0.9992         0.9965
     852         486398         8.5150         0.9929         0.9950
     853         488604         8.5250         0.9950         0.9957
     854         492204         8.5350         1.0000         0.9969
     855         490388         8.5450         0.9940         0.9978
     856         494436         8.5550         0.9999         0.9968
     857         493806         8.5650         0.9963         0.9976
     858         495326         8.5750         0.9970         0.9974
     859         497898         8.5850         0.9998         0.9982
     860         497752         8.5950         0.9972         0.9996
     861         500664         8.6050         1.0007         0.9974
     862         498594         8.6150         0.9943         0.9978
     863         502728         8.6250         1.0002         0.9976
     864         503384         8.6350         0.9992         1.0012
     865         506306         8.6450         1.0027         1.0003
     866         505216         8.6550         0.9982         1.0002
     867         507630         8.6650         1.0006         0.9996
     868         508888         8.6750         1.0008         1.0008
     869         510278         8.6850         1.0012         1.0022
     870         513202         8.6950         1.0047         1.0032
     871         513348         8.7050         1.0026         1.0034
     872         514886         8.7150         1.0033         1.0039
     873         517162         8.7250         1.0055         1.0037
     874         516090         8.7350         1.0011         1.0031
     875         517994         8.7450         1.0025         1.0002
     876         517140         8.7550         0.9985         1.0014
     877         521544         8.7650         1.0047         1.0024
     878         522144         8.7750         1.0036         1.0049
     879         523784         8.7850         1.0045         1.0030
     880         523264         8.7950         1.0012         1.0034
     881         526614         8.8050         1.0053         1.0032
     882         526594         8.8150         1.0030         1.0046
     883         529136         8.8250         1.0056         1.0047
     884         530206         8.8350         1.0053         1.0055
     885         531208         8.8450         1.0049         1.0049
     886         532148         8.8550         1.0044         1.0041
     887         533270         8.8650         1.0043         1.0058
     888         536742         8.8750         1.0085         1.0056
     889         535438         8.8850         1.0038         1.0073
     890         540292         8.8950         1.0107         1.0083
     891         540988         8.9050         1.0097         1.0106
     892         542116         8.9150         1.0095         1.0094
     893         542538         8.9250         1.0080         1.0073
     894         542122         8.9350         1.0050         1.0068
     895         545332         8.9450         1.0087         1.0072
     896         545348         8.9550         1.0065         1.0064
     897         545092         8.9650         1.0038         1.0051
     898         548028         8.9750         1.0069         1.0057
     899         549248         8.9850         1.0069         1.0083
     900         551928         8.9950         1.0096         1.0073
     901         550546         9.0050         1.0048         1.0075
     902         554002         9.0150         1.0089         1.0063
     903         553846         9.0250         1.0064         1.0090
     904         558194         9.0350         1.0120         1.0099
     905         558148         9.0450         1.0097         1.0102
     906         558784         9.0550         1.0086         1.0103
     907         562172         9.0650         1.0125         1.0096
     908         559724         9.0750         1.0059         1.0084
     909         561750         9.0850         1.0073         1.0062
     910         562420         9.0950         1.0063         1.0063
     911         563268         9.1050         1.0056         1.0065
     912         565886         9.1150         1.0081         1.0069
     913         565984         9.1250         1.0060         1.0063
     914         566758         9.1350         1.0052         1.0058
     915         569378         9.1450         1.0076         1.0071
     916         570988         9.1550         1.0083         1.0084
     917         571922         9.1650         1.0077         1.0069
     918         571566         9.1750         1.0049         1.0065
     919         574598         9.1850         1.0080         1.0067
     920         575066         9.1950         1.0067         1.0069
     921         575686         9.2050         1.0056         1.0057
     922         577558         9.2150         1.0066         1.0077
     923         580932         9.2250         1.0103         1.0076
     924         578676         9.2350         1.0042         1.0069
     925         581988         9.2450         1.0078         1.0068
     926         584100         9.2550         1.0093         1.0091
     927         584704         9.2650         1.0081         1.0082
     928         584876         9.2750         1.0062         1.0061
     929         585406         9.2850         1.0050         1.0060
     930         588084         9.2950         1.0074         1.0057
     931         587756         9.3050         1.0047         1.0066
     932         591264         9.3150         1.0085         1.0074
     933         592134         9.3250         1.0078         1.0077
     934         591622         9.3350         1.0048         1.0054
     935         592052         9.3450         1.0034         1.0024
     936         591970         9.3550         1.0011         1.0035
     937         596550         9.3650         1.0067         1.0035
     938         594472         9.3750         1.0011         1.0032
     939         596800         9.3850         1.0028         1.0027
     940         599944         9.3950         1.0060         1.0057
     941         601540         9.4050         1.0065         1.0058
     942         600852         9.4150         1.0032         1.0041
     943         602092         9.4250         1.0032         1.0029
     944         603420         9.4350         1.0032         1.0031
     945         604754         9.4450         1.0033         1.0037
     946         606914         9.4550         1.0048         1.0048
     947         608016         9.4650         1.0045         1.0029
     948         606024         9.4750         0.9991         1.0018
     949         610036         9.4850         1.0036         1.0016
     950         610182         9.4950         1.0017         1.0020
     951         610568         9.5050         1.0002         1.0010
     952         612934         9.5150         1.0020         1.0012
     953         613806         9.5250         1.0013         1.0018
     954         615608         9.5350         1.0021         1.0023
     955         617478         9.5450         1.0031         1.0023
     956         617632         9.5550         1.0012         1.0023
     957         619720         9.5650         1.0025         1.0018
     958         619824         9.5750         1.0006         0.9999
     959         619082         9.5850         0.9973         0.9996
     960         623658         9.5950         1.0026         1.0001
     961         623124         9.6050         0.9996         1.0012
     962         624906         9.6150         1.0004         0.9994
     963         624964         9.6250         0.9984         0.9991
     964         626450         9.6350         0.9987         0.9982
     965         627362         9.6450         0.9981         0.9984
     966         629860         9.6550         1.0000         1.0010
     967         633758         9.6650         1.0041         1.0017
     968         631360         9.6750         0.9983         0.9998
     969         632674         9.6850         0.9983         0.9989
     970         636044         9.6950         1.0015         0.9995
     971         635172         9.7050         0.9981         1.0007
     972         638904         9.7150         1.0019         0.9989
     973         636862         9.7250         0.9966         0.9994
     974         640574         9.7350         1.0004         0.9988
     975         640610         9.7450         0.9984         0.9980
     976         639442         9.7550         0.9945         0.9959
     977         642752         9.7650         0.9976         0.9972
     978         645718         9.7750         1.0002         0.9997
     979         646312         9.7850         0.9991         0.9988
     980         646210         9.7950         0.9969         0.9980
     981         648974         9.8050         0.9991         0.9980
     982         649188         9.8150         0.9974         0.9974
     983         649576         9.8250         0.9959         0.9971
     984         652556         9.8350         0.9985         0.9969
     985         651970         9.8450         0.9956         0.9967
     986         653878         9.8550         0.9964         0.9958
     987         655292         9.8650         0.9966         0.9973
     988         657914         9.8750         0.9985         0.9978
     989         658058         9.8850         0.9967         0.9964
     990         658034         9.8950         0.9947         0.9966
     991         662406         9.9050         0.9993         0.9966
     992         661058         9.9150         0.9952         0.9977
     993         664398         9.9250         0.9982         0.9962
     994         663996         9.9350         0.9956         0.9969
     995         666940         9.9450         0.9980         0.9985
     996         670452         9.9550         1.0013         0.9987
     997         667748         9.9650         0.9952         0.9984
     998         672078         9.9750         0.9997         0.9974
     999         671552         9.9850         0.9969         0.9977
    1000         672506         9.9950         0.9963         0.9963
    1001         674838        10.0050         0.9978         0.9984
    1002         678414        10.0150         1.0011         1.0000
    1003         678386        10.0250         0.9990         0.9991
    1004         678568        10.0350         0.9973         0.9987
    1005         682392        10.0450         1.0009         0.9994
    1006         682440        10.0550         0.9990         0.9996
    1007         683164        10.0650         0.9981         0.9979
    1008         684176        10.0750         0.9976         0.9982
    1009         686342        10.0850         0.9988         0.9975
    1010         685822        10.0950         0.9960         0.9977
    1011         688908        10.1050         0.9985         0.9970
    1012         688692        10.1150         0.9962         0.9975
    1013         690624        10.1250         0.9971         0.9957
    1014         690000        10.1350         0.9942         0.9955
    1015         693230        10.1450         0.9969         0.9968
    1016         696394        10.1550         0.9995         0.9985
    1017         696288        10.1650         0.9973         0.9978
    1018         697574        10.1750         0.9972         0.9979
    1019         701144        10.1850         1.0004         0.9999
    1020         702598        10.1950         1.0005         0.9996
    1021         701142        10.2050         0.9964         0.9975
    1022         703048        10.2150         0.9972         0.9971
    1023         705854        10.2250         0.9992         0.9993
    1024         708168        10.2350         1.0005         0.9995
    1025         707690        10.2450         0.9979         0.9991
    1026         710508        10.2550         0.9999         0.9999
    1027         712728        10.2650         1.0011         0.9993
    1028         710510        10.2750         0.9960         0.9990
    1029         715172        10.2850         1.0006         0.9978
    1030         713688        10.2950         0.9966         0.9983
    1031         716364        10.3050         0.9984         0.9983
    1032         719760        10.3150         1.0012         1.0010
    1033         720964        10.3250         1.0009         0.9995
    1034         718650        10.3350         0.9958         0.9987
    1035         723888        10.3450         1.0011         0.9989
    1036         723332        10.3550         0.9984         0.9982
    1037         722150        10.3650         0.9948         0.9969
    1038         727644        10.3750         1.0005         0.9989
    1039         729506        10.3850         1.0011         1.0014
    1040         730494        10.3950         1.0005         1.0005
    1041         731206        10.4050         0.9996         0.9995
    1042         732408        10.4150         0.9993         1.0001
    1043         735828        10.4250         1.0021         1.0009
    1044         736130        10.4350         1.0005         1.0013
    1045         737692        10.4450         1.0008         1.0005
    1046         738780        10.4550         1.0003         1.0003
    1047         739608        10.4650         0.9995         0.9995
    1048         740914        10.4750         0.9994         0.9997
    1049         743434        10.4850         1.0009         1.0006
    1050         744922        10.4950         1.0010         1.0008
    1051         745462        10.5050         0.9998         0.9999
    1052         746416        10.5150         0.9991         0.9993
    1053         748132        10.5250         0.9995         0.9992
    1054         749408        10.5350         0.9993         0.9999
    1055         752410        10.5450         1.0015         1.0011
    1056         754356        10.5550         1.0021         1.0018
    1057         755414        10.5650         1.0016         1.0027
    1058         758534        10.5750         1.0039         1.0024
    1059         757580        10.5850         1.0007         1.0019
    1060         759538        10.5950         1.0014         1.0009
    1061         760654        10.6050         1.0010         1.0009
    1062         762158        10.6150         1.0011         1.0019
    1063         765834        10.6250         1.0040         1.0030
    1064         766336        10.6350         1.0028         1.0032
    1065         767296        10.6450         1.0022         1.0022
    1066         768478        10.6550         1.0018         1.0018
    1067         769716        10.6650         1.0016         1.0018
    1068         771220        10.6750         1.0016         1.0006
    1069         770826        10.6850         0.9993         1.0012
    1070         775788        10.6950         1.0038         1.0019
    1071         775520        10.7050         1.0016         1.0027
    1072         777032        10.7150         1.0017         1.0007
    1073         777266        10.7250         1.0001         1.0018
    1074         781974        10.7350         1.0043         1.0026
    1075         781746        10.7450         1.0021         1.0027
    1076         782446        10.7550         1.0012         1.0017
    1077         785144        10.7650         1.0027         1.0021
    1078         786218        10.7750         1.0023         1.0028
    1079         788326        10.7850         1.0031         1.0026
    1080         789370        10.7950         1.0025         1.0031
    1081         791860        10.8050         1.0038         1.0033
    1082         793006        10.8150         1.0034         1.0041
    1083         795084        10.8250         1.0042         1.0030
    1084         794028        10.8350         1.0010         1.0028
    1085         797286        10.8450         1.0033         1.0012
    1086         796118        10.8550         1.0000         1.0024
    1087         801364        10.8650         1.0047         1.0027
    1088         801474        10.8750         1.0030         1.0037
    1089         803134        10.8850         1.0032         1.0039
    1090         806548        10.8950         1.0056         1.0043
    1091         805798        10.9050         1.0029         1.0039
    1092         807852        10.9150         1.0036         1.0033
    1093         809670        10.9250         1.0040         1.0039
    1094         810678        10.9350         1.0034         1.0035
    1095         811620        10.9450         1.0027         1.0027
    1096         812252        10.9550         1.0017         1.0016
    1097         812962        10.9650         1.0007         1.0011
    1098         815200        10.9750         1.0017         1.0014
    1099         817192        10.9850         1.0023         1.0026
    1100         819460        10.9950         1.0032         1.0027
    1101         819886        11.0050         1.0019         1.0022
    1102         821166        11.0150         1.0017         1.0019
    1103         823158        11.0250         1.0023         1.0017
    1104         823890        11.0350         1.0014         1.0023
    1105         826684        11.0450         1.0029         1.0015
    1106         825936        11.0550         1.0002         1.0019
    1107         829550        11.0650         1.0028         1.0011
    1108         829022        11.0750         1.0003         1.0017
    1109         832300        11.0850         1.0025         1.0017
    1110         834048        11.0950         1.0028         1.0033
    1111         836264        11.1050         1.0036         1.0027
    1112         836070        11.1150         1.0016         1.0029
    1113         839630        11.1250         1.0041         1.0030
    1114         840460        11.1350         1.0032         1.0037
    1115         842124        11.1450         1.0034         1.0033
    1116         843224        11.1550         1.0029         1.0026
    1117         843222        11.1650         1.0011         1.0017
    1118         845194        11.1750         1.0017         1.0013
    1119         846520        11.1850         1.0015         1.0019
    1120         848488        11.1950         1.0020         1.0011
    1121         848392        11.2050         1.0001         1.0015
    1122         852236        11.2150         1.0028         1.0014
    1123         851638        11.2250         1.0003         1.0009
    1124         852728        11.2350         0.9998         1.0005
    1125         856644        11.2450         1.0027         1.0020
    1126         857716        11.2550         1.0021         1.0015
    1127         856308        11.2650         0.9987         0.9998
    1128         858522        11.2750         0.9995         0.9988
    1129         859654        11.2850         0.9991         0.9994
    1130         862336        11.2950         1.0004         1.0007
    1131         865956        11.3050         1.0028         1.0019
    1132         866400        11.3150         1.0016         1.0026
    1133         868716        11.3250         1.0025         1.0012
    1134         867330        11.3350         0.9991         1.0002
    1135         869488        11.3450         0.9998         0.9993
    1136         871204        11.3550         1.0000         1.0003
    1137         873694        11.3650         1.0011         1.0010
    1138         875098        11.3750         1.0010         1.0007
    1139         875234        11.3850         0.9994         0.9997
    1140         876280        11.3950         0.9988         0.9986
    1141         877444        11.4050         0.9984         0.9985
    1142         879998        11.4150         0.9995         1.0003
    1143         884238        11.4250         1.0026         1.0010
    1144         882884        11.4350         0.9993         1.0005
    1145         885024        11.4450         1.0000         0.9999
    1146         887308        11.4550         1.0008         1.0002
    1147         887194        11.4650         0.9989         0.9994
    1148         888908        11.4750         0.9991         0.9993
    1149         891504        11.4850         1.0003         0.9997
    1150         892120        11.4950         0.9992         0.9995
    1151         893946        11.5050         0.9996         1.0005
    1152         897850        11.5150         1.0022         1.0000
    1153         894892        11.5250         0.9971         0.9996
    1154         898574        11.5350         0.9995         0.9973
    1155         897136        11.5450         0.9962         0.9981
    1156         901502        11.5550         0.9993         0.9982
    1157         901948        11.5650         0.9981         0.9974
    1158         900456        11.5750         0.9947         0.9964
    1159         906138        11.5850         0.9992         0.9984
    1160         909690        11.5950         1.0014         1.0011
    1161         910408        11.6050         1.0005         1.0007
    1162         910624        11.6150         0.9990         0.9988
    1163         910904        11.6250         0.9976         0.9983
    1164         914272        11.6350         0.9996         0.9992
    1165         915820        11.6450         0.9995         0.9988
    1166         914706        11.6550         0.9966         0.9981
    1167         918188        11.6650         0.9987         0.9972
    1168         917816        11.6750         0.9966         0.9978
    1169         921088        11.6850         0.9984         0.9978
    1170         922672        11.6950         0.9984         0.9983
    1171         923674        11.7050         0.9978         0.9986
    1172         926752        11.7150         0.9994         0.9983
    1173         925946        11.7250         0.9968         0.9977
    1174         927390        11.7350         0.9967         0.9960
    1175         928100        11.7450         0.9958         0.9968
    1176         932474        11.7550         0.9988         0.9977
    1177         933830        11.7650         0.9985         0.9996
    1178         937376        11.7750         1.0006         0.9995
    1179         936812        11.7850         0.9983         0.9988
    1180         937722        11.7950         0.9976         0.9979
    1181         939930        11.8050         0.9982         0.9976
    1182         940078        11.8150         0.9967         0.9968
    1183         941642        11.8250         0.9967         0.9978
    1184         947360        11.8350         1.0010         0.9997
    1185         947428        11.8450         0.9994         1.0000
    1186         947240        11.8550         0.9975         0.9970
    1187         945736        11.8650         0.9943         0.9946
    1188         947980        11.8750         0.9949         0.9965
    1189         955174        11.8850         1.0008         0.9976
    1190         950884        11.8950         0.9946         0.9969
    1191         954550        11.9050         0.9968         0.9970
    1192         960218        11.9150         1.0010         0.9994
    1193         959246        11.9250         0.9983         0.9995
    1194         960806        11.9350         0.9983         0.9979
    1195         961642        11.9450         0.9975         0.9976
    1196         962930        11.9550         0.9972         0.9973
    1197         965196        11.9650         0.9978         0.9980
    1198         967842        11.9750         0.9989         0.9983
    1199         968776        11.9850         0.9982         0.9989
    1200         972188        11.9950         1.0000         0.9999
    1201         974224        12.0050         1.0005         0.9998
    1202         972900        12.0150         0.9974         0.9981
    1203         973790        12.0250         0.9967         0.9966
    1204         975314        12.0350         0.9966         0.9964
    1205         976960        12.0450         0.9966         0.9974
    1206         980392        12.0550         0.9985         0.9970
    1207         978844        12.0650         0.9952         0.9971
    1208         982852        12.0750         0.9977         0.9959
    1209         981762        12.0850         0.9949         0.9963
    1210         985290        12.0950         0.9968         0.9962
    1211         987522        12.1050         0.9974         0.9976
    1212         989764        12.1150         0.9981         0.9980
    1213         991440        12.1250         0.9981         0.9978
    1214         992226        12.1350         0.9972         0.9982
    1215         995746        12.1450         0.9991         0.9978
    1216         994670        12.1550         0.9964         0.9970
    1217         996648        12.1650         0.9967         0.9977
    1218        1002574        12.1750         1.0010         0.9994
    1219        1002050        12.1850         0.9989         0.9998
    1220        1003700        12.1950         0.9989         0.9984
    1221        1004888        12.2050         0.9984         0.9991
    1222        1008148        12.2150         1.0000         0.9992
    1223        1008188        12.2250         0.9984         0.9989
    1224        1009726        12.2350         0.9983         0.9985
    1225        1011838        12.2450         0.9988         0.9979
    1226        1011050        12.2550         0.9964         0.9973
    1227        1014586        12.2650         0.9982         0.9983
    1228        1018006        12.2750         0.9999         0.9983
    1229        1015358        12.2850         0.9957         0.9979
    1230        1020772        12.2950         0.9994         0.9985
    1231        1022764        12.3050         0.9997         0.9987
    1232        1021002        12.3150         0.9964         0.9984
    1233        1026930        12.3250         1.0005         0.9994
    1234        1028168        12.3350         1.0001         0.9992
    1235        1025746        12.3450         0.9962         0.9983
    1236        1031756        12.3550         1.0004         0.9987
    1237        1032502        12.3650         0.9995         1.0004
    1238        1034582        12.3750         0.9999         0.9990
    1239        1033944        12.3850         0.9976         0.9987
    1240        1037256        12.3950         0.9992         0.9984
    1241        1037786        12.4050         0.9981         0.9983
    1242        1039308        12.4150         0.9980         0.9985
    1243        1043042        12.4250         0.9999         0.9993
    1244        1044134        12.4350         0.9994         0.9995
    1245        1045582        12.4450         0.9992         0.9997
    1246        1048988        12.4550         1.0008         0.9999
    1247        1048988        12.4650         0.9992         1.0003
    1248        1051584        12.4750         1.0001         0.9985
    1249        1049298        12.4850         0.9963         0.9980
    1250        1053568        12.4950         0.9988         0.9976
    1251        1054428        12.5050         0.9980         0.9982
    1252        1056056        12.5150         0.9979         0.9981
    1253        1059254        12.5250         0.9993         0.9995
    1254        1062564        12.5350         1.0009         1.0002
    1255        1062846        12.5450         0.9995         1.0000
    1256        1064604        12.5550         0.9996         0.9994
    1257        1066338        12.5650         0.9996         0.9996
    1258        1068428        12.5750         1.0000         1.0005
    1259        1071354        12.5850         1.0011         0.9997
    1260        1069022        12.5950         0.9974         0.9992
    1261        1073464        12.6050         0.9999         0.9984
    1262        1073288        12.6150         0.9982         0.9993
    1263        1076768        12.6250         0.9998         0.9991
    1264        1077610        12.6350         0.9990         0.9991
    1265        1078604        12.6450         0.9984         0.9988
    1266        1081690        12.6550         0.9996         0.9990
    1267        1082890        12.6650         0.9992         1.0000
    1268        1086716        12.6750         1.0011         1.0002
    1269        1087802        12.6850         1.0005         1.0020
    1270        1092818        12.6950         1.0036         1.0019
    1271        1090294        12.7050         0.9997         1.0001
    1272        1089502        12.7150         0.9974         0.9983
    1273        1094694        12.7250         1.0006         1.0003
    1274        1098748        12.7350         1.0027         1.0020
    1275        1098282        12.7450         1.0007         1.0010
    1276        1098728        12.7550         0.9995         1.0000
